0,1,2
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.004206500562813
V_max=,m/s,1.8409219617324195
"m_dot_avg =,","kg/s,",0.033212217
"m_dot_max =,","kg/s,",0.2476759379
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0089243575208464
V_max=,m/s,1.75456580872199
"m_dot_avg =,","kg/s,",0.032154462
"m_dot_max =,","kg/s,",0.2663600502878788
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0144961864944886
V_max=,m/s,2.0658317373891792
"m_dot_avg =,","kg/s,",0.033319949
"m_dot_max =,","kg/s,",0.23859016947916667
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9813010652048999
V_max=,m/s,1.5214538025339497
"m_dot_avg =,","kg/s,",0.038225593
"m_dot_max =,","kg/s,",0.273256616546875
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.0296320446658678
V_max=,m/s,2.0094088342990952
"m_dot_avg =,","kg/s,",0.032870572
"m_dot_max =,","kg/s,",0.258428305870229
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.025609597370011
V_max=,m/s,2.1429319328401513
"m_dot_avg =,","kg/s,",0.028600288
"m_dot_max =,","kg/s,",0.24180666451748253
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.1
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9731651449420325
V_max=,m/s,1.6020909737462448
"m_dot_avg =,","kg/s,",0.06165517
"m_dot_max =,","kg/s,",0.2496710404379562
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0108313963814632
V_max=,m/s,1.917761412104359
"m_dot_avg =,","kg/s,",0.027676975
"m_dot_max =,","kg/s,",0.23451736407189544
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9784419326291864
V_max=,m/s,2.1222393815582
"m_dot_avg =,","kg/s,",0.03623041
"m_dot_max =,","kg/s,",0.23729675796644298
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9662656838192689
V_max=,m/s,2.0606381988520552
"m_dot_avg =,","kg/s,",0.033631535
"m_dot_max =,","kg/s,",0.21513033647204968
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9816492474980004
V_max=,m/s,1.807675267397224
"m_dot_avg =,","kg/s,",0.034149009
"m_dot_max =,","kg/s,",0.24113456731034483
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9944930444706127
V_max=,m/s,1.7047497261549833
"m_dot_avg =,","kg/s,",0.014270681
"m_dot_max =,","kg/s,",0.21721852459006208
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9592359906767494
V_max=,m/s,1.5747741469294791
"m_dot_avg =,","kg/s,",0.029647578
"m_dot_max =,","kg/s,",0.21365708357763977
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9914853556649293
V_max=,m/s,1.7965575805998535
"m_dot_avg =,","kg/s,",0.029106673
"m_dot_max =,","kg/s,",0.24210248401369866
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9740539922251036
V_max=,m/s,1.7059680001103155
"m_dot_avg =,","kg/s,",0.034065742
"m_dot_max =,","kg/s,",0.23075541049668874
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9487831340838071
V_max=,m/s,1.597592561641233
"m_dot_avg =,","kg/s,",0.037660888
"m_dot_max =,","kg/s,",0.22114129032026142
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9927154189577803
V_max=,m/s,1.6214594218665945
"m_dot_avg =,","kg/s,",0.036440651
"m_dot_max =,","kg/s,",0.24230760408391608
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9627231445205614
V_max=,m/s,1.6826988349240146
"m_dot_avg =,","kg/s,",0.030747662
"m_dot_max =,","kg/s,",0.21511949226219512
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9733129464190354
V_max=,m/s,1.7837537534391514
"m_dot_avg =,","kg/s,",0.03279678
"m_dot_max =,","kg/s,",0.22534651560784313
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0085624059725062
V_max=,m/s,1.8079745395031022
"m_dot_avg =,","kg/s,",0.03431401
"m_dot_max =,","kg/s,",0.2280816306887417
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9836499588720172
V_max=,m/s,1.6911815040581493
"m_dot_avg =,","kg/s,",0.033419801
"m_dot_max =,","kg/s,",0.21976934746794868
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9483383509706489
V_max=,m/s,1.43750472787113
"m_dot_avg =,","kg/s,",0.034841752
"m_dot_max =,","kg/s,",0.22456971030967746
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.986535748975006
V_max=,m/s,1.5388381830626818
"m_dot_avg =,","kg/s,",0.035607626
"m_dot_max =,","kg/s,",0.2375895886870748
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9834518246020335
V_max=,m/s,1.6970068222618806
"m_dot_avg =,","kg/s,",0.033493818
"m_dot_max =,","kg/s,",0.23555346344217684
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.957889966222461
V_max=,m/s,1.8419847843444073
"m_dot_avg =,","kg/s,",0.03379441
"m_dot_max =,","kg/s,",0.21849157761875002
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0025127728216205
V_max=,m/s,1.7697060547058745
"m_dot_avg =,","kg/s,",0.030554654
"m_dot_max =,","kg/s,",0.23770198435172413
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9725733597571995
V_max=,m/s,1.61133965182797
"m_dot_avg =,","kg/s,",0.030596317
"m_dot_max =,","kg/s,",0.23499358311184207
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9838354884455234
V_max=,m/s,1.725107464367923
"m_dot_avg =,","kg/s,",0.033785957
"m_dot_max =,","kg/s,",0.21322096424223605
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9930168799538646
V_max=,m/s,1.8986554574516434
"m_dot_avg =,","kg/s,",0.038289805
"m_dot_max =,","kg/s,",0.24568482985915488
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9661222680040663
V_max=,m/s,2.041992626776769
"m_dot_avg =,","kg/s,",0.031465613
"m_dot_max =,","kg/s,",0.23513834948344373
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9602958877507558
V_max=,m/s,2.132293608899641
"m_dot_avg =,","kg/s,",0.084125313
"m_dot_max =,","kg/s,",0.23088070579194636
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9845087910839496
V_max=,m/s,1.5863436097113137
"m_dot_avg =,","kg/s,",0.034784222
"m_dot_max =,","kg/s,",0.2351214225838926
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9616420258461966
V_max=,m/s,1.717618633586317
"m_dot_avg =,","kg/s,",0.037969996
"m_dot_max =,","kg/s,",0.2202067652405064
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.987911780949996
V_max=,m/s,1.9047287846986634
"m_dot_avg =,","kg/s,",0.033437997
"m_dot_max =,","kg/s,",0.21158538068098162
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.0059319428937694
V_max=,m/s,1.7538320822996294
"m_dot_avg =,","kg/s,",0.038139158
"m_dot_max =,","kg/s,",0.2451373464275362
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9600401715083964
V_max=,m/s,1.7066237848379568
"m_dot_avg =,","kg/s,",0.033904105
"m_dot_max =,","kg/s,",0.23272342102684565
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9623601409509572
V_max=,m/s,2.040301994412843
"m_dot_avg =,","kg/s,",0.031653941
"m_dot_max =,","kg/s,",0.22141756456603776
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.134671544200216
V_max=,m/s,2.121005112517213
"m_dot_avg =,","kg/s,",0.12982116
"m_dot_max =,","kg/s,",0.31312599558139537
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9626575231646367
V_max=,m/s,1.6733876744044653
"m_dot_avg =,","kg/s,",0.031421767
"m_dot_max =,","kg/s,",0.20323130895321637
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9733444801420986
V_max=,m/s,1.756435997152449
"m_dot_avg =,","kg/s,",0.031449492
"m_dot_max =,","kg/s,",0.21756499866666662
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9956876398566753
V_max=,m/s,1.954440618753371
"m_dot_avg =,","kg/s,",0.038601994
"m_dot_max =,","kg/s,",0.24977765292805754
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9644260758699952
V_max=,m/s,1.9593811542615804
"m_dot_avg =,","kg/s,",0.032647967
"m_dot_max =,","kg/s,",0.2292873457354839
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9895385435746556
V_max=,m/s,1.8894062261256812
"m_dot_avg =,","kg/s,",0.034100331
"m_dot_max =,","kg/s,",0.21384601062500003
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.0191115058693514
V_max=,m/s,1.8126084612994984
"m_dot_avg =,","kg/s,",0.033202623
"m_dot_max =,","kg/s,",0.23963685258219175
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9899430058876769
V_max=,m/s,1.8598747130620106
"m_dot_avg =,","kg/s,",0.033950907
"m_dot_max =,","kg/s,",0.210880860152439
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9709988423314732
V_max=,m/s,1.6911799601895081
"m_dot_avg =,","kg/s,",0.035744685
"m_dot_max =,","kg/s,",0.2240018643483871
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.0100101710099105
V_max=,m/s,1.9370407850749354
"m_dot_avg =,","kg/s,",0.032901564
"m_dot_max =,","kg/s,",0.23116825380645162
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9775507415352385
V_max=,m/s,2.0465932781507132
"m_dot_avg =,","kg/s,",0.037737035
"m_dot_max =,","kg/s,",0.2346424568874172
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9384567487665636
V_max=,m/s,1.6865653331388333
"m_dot_avg =,","kg/s,",0.038583561
"m_dot_max =,","kg/s,",0.21814507929113922
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.968193380476071
V_max=,m/s,1.6222767838789536
"m_dot_avg =,","kg/s,",0.0338895
"m_dot_max =,","kg/s,",0.22579113198
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9816051196080496
V_max=,m/s,1.8138123970053908
"m_dot_avg =,","kg/s,",0.035372502
"m_dot_max =,","kg/s,",0.22662169182580646
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9514440084663026
V_max=,m/s,1.6450678620793335
"m_dot_avg =,","kg/s,",0.033375083
"m_dot_max =,","kg/s,",0.21986907655128204
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9849176344970305
V_max=,m/s,1.9546668294585383
"m_dot_avg =,","kg/s,",0.034416278
"m_dot_max =,","kg/s,",0.2346528582482759
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9754601517064978
V_max=,m/s,1.6737582308397216
"m_dot_avg =,","kg/s,",0.034157708
"m_dot_max =,","kg/s,",0.20779076916363637
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9713285957496971
V_max=,m/s,1.8184593602845625
"m_dot_avg =,","kg/s,",0.032410216
"m_dot_max =,","kg/s,",0.22016048634355828
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9880359153735848
V_max=,m/s,1.8189389266310605
"m_dot_avg =,","kg/s,",0.034961358
"m_dot_max =,","kg/s,",0.2245860325612903
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9606504895397181
V_max=,m/s,1.8309784933757094
"m_dot_avg =,","kg/s,",0.035313875
"m_dot_max =,","kg/s,",0.22165001318238997
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9566053940978934
V_max=,m/s,1.746654819810032
"m_dot_avg =,","kg/s,",0.035881299
"m_dot_max =,","kg/s,",0.21741455716981137
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9781686688667387
V_max=,m/s,1.742568280002027
"m_dot_avg =,","kg/s,",0.034137419
"m_dot_max =,","kg/s,",0.2303417523310811
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9741332795374855
V_max=,m/s,1.7036637564723451
"m_dot_avg =,","kg/s,",0.039044547
"m_dot_max =,","kg/s,",0.2333393634121622
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9584626627927617
V_max=,m/s,1.5628554719922674
"m_dot_avg =,","kg/s,",0.034388775
"m_dot_max =,","kg/s,",0.22839207780519483
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9850719749615905
V_max=,m/s,2.5608528490805424
"m_dot_avg =,","kg/s,",0.038908093
"m_dot_max =,","kg/s,",0.26516658912686564
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9719636605553342
V_max=,m/s,1.6601850709702501
"m_dot_avg =,","kg/s,",0.035632882
"m_dot_max =,","kg/s,",0.23717781981208053
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9643912713203374
V_max=,m/s,1.719340906821801
"m_dot_avg =,","kg/s,",0.034606466
"m_dot_max =,","kg/s,",0.23969191271428572
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.957734411186057
V_max=,m/s,2.2359337701582516
"m_dot_avg =,","kg/s,",0.037579428
"m_dot_max =,","kg/s,",0.23261071870547945
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9662315404837367
V_max=,m/s,1.5774313989401758
"m_dot_avg =,","kg/s,",0.035129368
"m_dot_max =,","kg/s,",0.22413978450641026
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9652863376250773
V_max=,m/s,1.7089746335976919
"m_dot_avg =,","kg/s,",0.034320895
"m_dot_max =,","kg/s,",0.22040869851592354
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9692176318838357
V_max=,m/s,1.8256293576486282
"m_dot_avg =,","kg/s,",0.033963776
"m_dot_max =,","kg/s,",0.225178895275
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9682997672370075
V_max=,m/s,1.6573822409438936
"m_dot_avg =,","kg/s,",0.033727722
"m_dot_max =,","kg/s,",0.2172997063703704
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9319094437716414
V_max=,m/s,1.2732084429119335
"m_dot_avg =,","kg/s,",0.038594385
"m_dot_max =,","kg/s,",0.22477185540506328
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,1.000903917683715
V_max=,m/s,1.7454972492114973
"m_dot_avg =,","kg/s,",0.032565312
"m_dot_max =,","kg/s,",0.24138829875352116
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9702081700265854
V_max=,m/s,1.836444079560467
"m_dot_avg =,","kg/s,",0.032165375
"m_dot_max =,","kg/s,",0.22752477301935486
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.5
input 5,  mew_r                     , 0.009
V_avg =,m/s,0.9503010520702164
V_max=,m/s,1.7010008717061997
"m_dot_avg =,","kg/s,",0.034011625
