0,1,2
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.3173267052975675
V_max=,m/s,5.498907651810061
"m_dot_avg =,","kg/s,",0.001514434
"m_dot_max =,","kg/s,",0.1121491643988764
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.774856814124884
V_max=,m/s,4.230336357279332
"m_dot_avg =,","kg/s,",0.019360834
"m_dot_max =,","kg/s,",0.23324113270238098
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.086977178113315
V_max=,m/s,2.7775755228302637
"m_dot_avg =,","kg/s,",0.023834539
"m_dot_max =,","kg/s,",0.2170007903483146
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.4044666721974624
V_max=,m/s,7.091724181230106
"m_dot_avg =,","kg/s,",0.010696996
"m_dot_max =,","kg/s,",0.11622674979012346
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.857820528744759
V_max=,m/s,3.024060821397924
"m_dot_avg =,","kg/s,",0.01898899
"m_dot_max =,","kg/s,",0.23539410111656442
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.155859600855014
V_max=,m/s,3.351540606873911
"m_dot_avg =,","kg/s,",0.048283162
"m_dot_max =,","kg/s,",0.1950568784413408
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.408486304668746
V_max=,m/s,8.514990934426221
"m_dot_avg =,","kg/s,",0.0069276766
"m_dot_max =,","kg/s,",0.08363031295595239
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7354059815960561
V_max=,m/s,2.498674985879511
"m_dot_avg =,","kg/s,",0.020594373
"m_dot_max =,","kg/s,",0.2433048554779874
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.0467189927382012
V_max=,m/s,4.972524809920372
"m_dot_avg =,","kg/s,",0.02126557
"m_dot_max =,","kg/s,",0.21120934152247192
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.2972754679803988
V_max=,m/s,10.607185804887747
"m_dot_avg =,","kg/s,",0.017774596
"m_dot_max =,","kg/s,",0.11372444499444444
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.7521582294080646
V_max=,m/s,3.967519787015646
"m_dot_avg =,","kg/s,",0.017969401
"m_dot_max =,","kg/s,",0.24184060989999998
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,0.9902755114097307
V_max=,m/s,3.0877750970254754
"m_dot_avg =,","kg/s,",0.022022434
"m_dot_max =,","kg/s,",0.2125548705
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.001
V_avg =,m/s,1.3663794833279383
V_max=,m/s,7.207410511723237
"m_dot_avg =,","kg/s,",0.00020243598
"m_dot_max =,","kg/s,",0.11422861785662923
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7397494370014013
V_max=,m/s,1.9106685625186866
"m_dot_avg =,","kg/s,",0.020523066
"m_dot_max =,","kg/s,",0.24695093550649352
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.1115312230808418
V_max=,m/s,3.8452042764692176
"m_dot_avg =,","kg/s,",0.046193136
"m_dot_max =,","kg/s,",0.2126843411920904
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3511497185479329
V_max=,m/s,5.9793596081676235
"m_dot_avg =,","kg/s,",0.012990012
"m_dot_max =,","kg/s,",0.1137738105989011
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7115722472489013
V_max=,m/s,2.2184577705496573
"m_dot_avg =,","kg/s,",0.021149037
"m_dot_max =,","kg/s,",0.24212291938607597
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9973686269325833
V_max=,m/s,3.2672103757055404
"m_dot_avg =,","kg/s,",0.063083591
"m_dot_max =,","kg/s,",0.21414528959887005
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3367849578540127
V_max=,m/s,6.806450544907294
"m_dot_avg =,","kg/s,",0.0032567603
"m_dot_max =,","kg/s,",0.10372269750446927
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.6929763853019244
V_max=,m/s,2.3497379184252822
"m_dot_avg =,","kg/s,",0.02055167
"m_dot_max =,","kg/s,",0.2497961351898734
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.9900775115044439
V_max=,m/s,2.6710265827468564
"m_dot_avg =,","kg/s,",0.039106602
"m_dot_max =,","kg/s,",0.2123442349096045
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.1
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3058166899644186
V_max=,m/s,5.714501125640567
"m_dot_avg =,","kg/s,",0.015415321
"m_dot_max =,","kg/s,",0.11631203325842696
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7484768314842316
V_max=,m/s,2.2081413287911884
"m_dot_avg =,","kg/s,",0.019934451
"m_dot_max =,","kg/s,",0.2749748220070922
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.0582763808736955
V_max=,m/s,4.641042028381702
"m_dot_avg =,","kg/s,",0.060139673
"m_dot_max =,","kg/s,",0.2142418891864407
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.4294370258409035
V_max=,m/s,10.79614290262796
"m_dot_avg =,","kg/s,",0.015927783
"m_dot_max =,","kg/s,",0.10428298729999999
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7439050174860196
V_max=,m/s,2.0074104041316483
"m_dot_avg =,","kg/s,",0.019579827
"m_dot_max =,","kg/s,",0.23486544747272728
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.0439311838233896
V_max=,m/s,3.4519209776189097
"m_dot_avg =,","kg/s,",0.041545282
"m_dot_max =,","kg/s,",0.21114944517045456
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3923582241416363
V_max=,m/s,7.294632290339832
"m_dot_avg =,","kg/s,",0.017149462
"m_dot_max =,","kg/s,",0.10527321082967032
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7756150400455801
V_max=,m/s,2.8970967280800015
"m_dot_avg =,","kg/s,",0.019464669
"m_dot_max =,","kg/s,",0.23555752229268292
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.0210823888636862
V_max=,m/s,3.7732026600328488
"m_dot_avg =,","kg/s,",0.054240803
"m_dot_max =,","kg/s,",0.21342557358757064
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.5
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.2997416423556745
V_max=,m/s,4.65715666294532
"m_dot_avg =,","kg/s,",0.0083915438
"m_dot_max =,","kg/s,",0.11142766012596686
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.8037313451779695
V_max=,m/s,3.260131443761151
"m_dot_avg =,","kg/s,",0.01919536
"m_dot_max =,","kg/s,",0.23981011630246915
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.172419442299064
V_max=,m/s,4.385664655154391
"m_dot_avg =,","kg/s,",0.043719069
"m_dot_max =,","kg/s,",0.18675418038764044
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.1
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.4412206288055944
V_max=,m/s,5.303851890913033
"m_dot_avg =,","kg/s,",0.00097673821
"m_dot_max =,","kg/s,",0.0884108399182873
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7600637352451556
V_max=,m/s,2.454992573209032
"m_dot_avg =,","kg/s,",0.018242375
"m_dot_max =,","kg/s,",0.23556684287195123
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.0269432195132873
V_max=,m/s,2.8340685139243833
"m_dot_avg =,","kg/s,",0.04200738
"m_dot_max =,","kg/s,",0.20762649224858756
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 10000
input 3,  kt_fac                    , 0.5
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.3718668506179297
V_max=,m/s,6.562764867849749
"m_dot_avg =,","kg/s,",0.00073670001
"m_dot_max =,","kg/s,",0.11071558662381216
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 100
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,0.7028344677146727
V_max=,m/s,1.9939305607128015
"m_dot_avg =,","kg/s,",0.019600695
"m_dot_max =,","kg/s,",0.23351692142514968
input 0,  des_en_input(1)           , 0.9
input 1,  des_etat_fac              , 0.9
input 2,  des_en_input(1)           , 1000
input 3,  kt_fac                    , 0.9
input 4,  mew                       , 0.9
input 5,  mew_r                     , 0.005
V_avg =,m/s,1.017441756123117
V_max=,m/s,3.731126709630546
"m_dot_avg =,","kg/s,",0.026421509
"m_dot_max =,","kg/s,",0.2198273144180791
